dag,m1x,m1y,m2x,m2y,Mx,My
3124000,-1.6441195808146816e+16,4627468318809954.0,2916118031045755.5,-5499091234732208.0,793769937122.2344,141475201497.5582
3125000,-1.6446458673218816e+16,4628949582158954.0,2917051486643255.5,-5500851505831208.0,794024024736.248,141520488015.1058
3126000,-1.6451721538290816e+16,4630430845507954.0,2917984942240755.5,-5502611776930208.0,794278112350.2617,141565774532.6534
3127000,-1.6456984403362816e+16,4631912108856954.0,2918918397838255.5,-5504372048029208.0,794532199964.2754,141611061050.20102
3128000,-1.6462247268434816e+16,4633393372205954.0,2919851853435755.5,-5506132319128208.0,794786287578.2891,141656347567.74863
3129000,-1.6467510133506816e+16,4634874635554954.0,2920785309033255.5,-5507892590227208.0,795040375192.3027,141701634085.29623
3130000,-1.6472772998578816e+16,4636355898903954.0,2921718764630755.5,-5509652861326208.0,795294462806.3164,141746920602.84384
3131000,-1.6478035863650816e+16,4637837162252954.0,2922652220228255.5,-5511413132425208.0,795548550420.3301,141792207120.39145
3132000,-1.6483298728722816e+16,4639318425601954.0,2923585675825755.5,-5513173403524208.0,795802638034.3438,141837493637.93906
3133000,-1.6488561593794816e+16,4640799688950954.0,2924519131423255.5,-5514933674623208.0,796056725648.3574,141882780155.48666
3134000,-1.6493824458866816e+16,4642280952299954.0,2925452587020755.5,-5516693945722208.0,796310813262.3711,141928066673.03427
3135000,-1.6499087323938816e+16,4643762215648954.0,2926386042618255.5,-5518454216821208.0,796564900876.3848,141973353190.58188
3136000,-1.6504350189010816e+16,4645243478997954.0,2927319498215755.5,-5520214487919652.0,796818988490.3984,142018639708.1295
3137000,-1.6509613054082816e+16,4646724742346954.0,2928252953813255.5,-5521974759017652.0,797073076104.4121,142063926225.6771
3138000,-1.6514875919154816e+16,4648206005695954.0,2929186409410755.5,-5523735030115652.0,797327163718.4258,142109212743.2247
3139000,-1.6520138784226816e+16,4649687269044954.0,2930119865008255.5,-5525495301213652.0,797581251332.4395,142154499260.7723
3140000,-1.6525401649298816e+16,4651168532393954.0,2931053320605755.5,-5527255572311652.0,797835338946.4531,142199785778.31992
3141000,-1.6530664514370816e+16,4652649795742954.0,2931986776203255.5,-5529015843409652.0,798089426560.4668,142245072295.86752
3142000,-1.6535927379442816e+16,4654131059091954.0,2932920231800755.5,-5530776114507652.0,798343514174.4805,142290358813.41513
3143000,-1.6541190244514816e+16,4655612322440954.0,2933853687398255.5,-5532536385605652.0,798597601788.4941,142335645330.96274
3144000,-1.6546453109586816e+16,4657093585789954.0,2934787142995755.5,-5534296656703652.0,798851689402.5078,142380931848.51035
3145000,-1.6551715974658816e+16,4658574849138954.0,2935720598593255.5,-5536056927801652.0,799105777016.5215,142426218366.05795
3146000,-1.6556978839730816e+16,4660056112487954.0,2936654054190755.5,-5537817198899652.0,799359864630.5352,142471504883.60556
3147000,-1.6562241704802816e+16,4661537375836954.0,2937587509788255.5,-5539577469997652.0,799613952244.5488,142516791401.15317
3148000,-1.6567504569874816e+16,4663018639185954.0,2938520965385755.5,-5541337741095652.0,799868039858.5625,142562077918.70078
3149000,-1.6572767434946816e+16,4664499902534954.0,2939454420983255.5,-5543098012193652.0,800122127472.5762,142607364436.24838
3150000,-1.6578030300018816e+16,4665981165883954.0,2940387876580755.5,-5544858283291652.0,800376215086.5898,142652650953.796
3151000,-1.6583293165090816e+16,4667462429232954.0,2941321332178255.5,-5546618554389652.0,800630302700.6035,142697937471.3436
3152000,-1.6588556030162816e+16,4668943692581954.0,2942254787775755.5,-5548378825487652.0,800884390314.6172,142743223988.8912
3153000,-1.6593818895234816e+16,4670424955930954.0,2943188243373129.0,-5550139096585652.0,801138477928.6309,142788510506.4388
3154000,-1.6599081760306816e+16,4671906219279954.0,2944121698970129.0,-5551899367683652.0,801392565542.6445,142833797023.98642
3155000,-1.6604344625378816e+16,4673387482628954.0,2945055154567129.0,-5553659638781652.0,801646653156.6582,142879083541.53403
3156000,-1.6609607490450816e+16,4674868745977954.0,2945988610164129.0,-5555419909879652.0,801900740770.6719,142924370059.08163
3157000,-1.6614870355522816e+16,4676350009326954.0,2946922065761129.0,-5557180180977652.0,802154828384.6855,142969656576.62924
3158000,-1.6620133220594816e+16,4677831272675954.0,2947855521358129.0,-5558940452075652.0,802408915998.6992,143014943094.17685
3159000,-1.6625396085666816e+16,4679312536024954.0,2948788976955129.0,-5560700723173652.0,802663003612.7129,143060229611.72446
3160000,-1.6630658950738816e+16,4680793799373954.0,2949722432552129.0,-5562460994271652.0,802917091226.7266,143105516129.27206
3161000,-1.6635921815810816e+16,4682275062722954.0,2950655888149129.0,-5564221265369652.0,803171178840.7402,143150802646.81967
3162000,-1.6641184680882816e+16,4683756326071954.0,2951589343746129.0,-5565981536467652.0,803425266454.7539,143196089164.36728
3163000,-1.6646447545954816e+16,4685237589420954.0,2952522799343129.0,-5567741807565652.0,803679354068.7676,143241375681.9149
3164000,-1.6651710411026816e+16,4686718852769954.0,2953456254940129.0,-5569502078663652.0,803933441682.7812,143286662199.4625
3165000,-1.6656973276098816e+16,4688200116118954.0,2954389710537129.0,-5571262349761652.0,804187529296.7949,143331948717.0101
3166000,-1.6662236141170816e+16,4689681379467954.0,2955323166134129.0,-5573022620859652.0,804441616910.8086,143377235234.5577
3167000,-1.6667499006242816e+16,4691162642816954.0,2956256621731129.0,-5574782891957652.0,804695704524.8223,143422521752.10532
3168000,-1.6672761871314816e+16,4692643906165954.0,2957190077328129.0,-5576543163055652.0,804949792138.8359,143467808269.65292
3169000,-1.6678024736386816e+16,4694125169514954.0,2958123532925129.0,-5578303434153652.0,805203879752.8496,143513094787.20053
3170000,-1.6683287601458816e+16,4695606432863954.0,2959056988522129.0,-5580063705251652.0,805457967366.8633,143558381304.74814
3171000,-1.6688550466530816e+16,4697087696212954.0,2959990444119129.0,-5581823976349652.0,805712054980.877,143603667822.29575
3172000,-1.6693813331602816e+16,4698568959561954.0,2960923899716129.0,-5583584247447652.0,805966142594.8906,143648954339.84335
3173000,-1.6699076196674816e+16,4700050222910954.0,2961857355313129.0,-5585344518545652.0,806220230208.9043,143694240857.39096
3174000,-1.6704339061746816e+16,4701531486259954.0,2962790810910129.0,-5587104789643652.0,806474317822.918,143739527374.93857
3175000,-1.6709601926818816e+16,4703012749608954.0,2963724266507129.0,-5588865060741652.0,806728405436.9316,143784813892.48618
3176000,-1.6714864791890816e+16,4704494012957954.0,2964657722104129.0,-5590625331839652.0,806982493050.9453,143830100410.03378
3177000,-1.6720127656962816e+16,4705975276306954.0,2965591177701129.0,-5592385602937652.0,807236580664.959,143875386927.5814
3178000,-1.6725390522034816e+16,4707456539655954.0,2966524633298129.0,-5594145874035652.0,807490668278.9727,143920673445.129
3179000,-1.6730653387106816e+16,4708937803004954.0,2967458088895129.0,-5595906145133652.0,807744755892.9863,143965959962.6766
3180000,-1.6735916252178816e+16,4710419066353954.0,2968391544492129.0,-5597666416231652.0,807998843507.0,144011246480.2242
3181000,-1.6741179117250816e+16,4711900329702954.0,2969325000089129.0,-5599426687329652.0,808252931121.0137,144056532997.74435
3182000,-1.6746441982322816e+16,4713381593051954.0,2970258455686129.0,-5601186958427652.0,808507018735.0273,144101819515.26144
3183000,-1.6751704847394816e+16,4714862856400954.0,2971191911283129.0,-5602947229525511.0,808761106349.041,144147106032.77853
3184000,-1.6756967712466816e+16,4716344119749954.0,2972125366880129.0,-5604707500622511.0,809015193963.0547,144192392550.29562
3185000,-1.6762230577538816e+16,4717825383098954.0,2973058822477129.0,-5606467771719511.0,809269281577.0684,144237679067.8127
3186000,-1.6767493442610816e+16,4719306646447954.0,2973992278074129.0,-5608228042816511.0,809523369191.082,144282965585.3298
3187000,-1.6772756307682816e+16,4720787909796954.0,2974925733671129.0,-5609988313913511.0,809777456805.0957,144328252102.8469
3188000,-1.6778019172754816e+16,4722269173145954.0,2975859189268129.0,-5611748585010511.0,810031544419.1094,144373538620.36398
3189000,-1.6783282037826816e+16,4723750436494954.0,2976792644865129.0,-5613508856107511.0,810285632033.123,144418825137.88107
3190000,-1.6788544902898816e+16,4725231699843954.0,2977726100462129.0,-5615269127204511.0,810539719647.1367,144464111655.39816
3191000,-1.6793807767970816e+16,4726712963192954.0,2978659556059129.0,-5617029398301511.0,810793807261.1504,144509398172.91525
3192000,-1.6799070633042816e+16,4728194226541954.0,2979593011656129.0,-5618789669398511.0,811047894875.1641,144554684690.43234
3193000,-1.6804333498114816e+16,4729675489890954.0,2980526467253129.0,-5620549940495511.0,811301982489.1777,144599971207.94943
3194000,-1.6809596363186816e+16,4731156753239954.0,2981459922850129.0,-5622310211592511.0,811556070103.1914,144645257725.46652
3195000,-1.6814859228258816e+16,4732638016588954.0,2982393378447129.0,-5624070482689511.0,811810157717.2051,144690544242.9836
3196000,-1.6820122093330816e+16,4734119279937954.0,2983326834044129.0,-5625830753786511.0,812064245331.2188,144735830760.5007
3197000,-1.6825384958402816e+16,4735600543286954.0,2984260289641129.0,-5627591024883511.0,812318332945.2324,144781117278.0178
3198000,-1.6830647823474816e+16,4737081806635954.0,2985193745238092.0,-5629351295980511.0,812572420559.2461,144826403795.53488
3199000,-1.6835910688546816e+16,4738563069984954.0,2986127200834592.0,-5631111567077511.0,812826508173.2598,144871690313.05197
3200000,-1.6841173553618816e+16,4740044333333954.0,2987060656431092.0,-5632871838174511.0,813080595787.2734,144916976830.56906
3201000,-1.6846436418690816e+16,4741525596682954.0,2987994112027592.0,-5634632109271511.0,813334683401.2871,144962263348.08615
3202000,-1.6851699283762816e+16,4743006860031954.0,2988927567624092.0,-5636392380368511.0,813588771015.3008,145007549865.60324
3203000,-1.6856962148834816e+16,4744488123380954.0,2989861023220592.0,-5638152651465511.0,813842858629.3145,145052836383.12033
3204000,-1.6862225013906816e+16,4745969386729954.0,2990794478817092.0,-5639912922562511.0,814096946243.3281,145098122900.63742
3205000,-1.6867487878978816e+16,4747450650078954.0,2991727934413592.0,-5641673193659511.0,814351033857.3418,145143409418.1545
3206000,-1.6872750744050816e+16,4748931913427954.0,2992661390010092.0,-5643433464756511.0,814605121471.3555,145188695935.6716
3207000,-1.6878013609122816e+16,4750413176776954.0,2993594845606592.0,-5645193735853511.0,814859209085.3691,145233982453.1887
3208000,-1.6883276474194816e+16,4751894440125954.0,2994528301203092.0,-5646954006950511.0,815113296699.3828,145279268970.70578
3209000,-1.6888539339266816e+16,4753375703474954.0,2995461756799592.0,-5648714278047511.0,815367384313.3965,145324555488.22287
3210000,-1.6893802204338816e+16,4754856966823954.0,2996395212396092.0,-5650474549144511.0,815621471927.4102,145369842005.73996
3211000,-1.6899065069410816e+16,4756338230172954.0,2997328667992592.0,-5652234820241511.0,815875559541.4238,145415128523.25705
3212000,-1.6904327934482816e+16,4757819493521954.0,2998262123589092.0,-5653995091338511.0,816129647155.4375,145460415040.77414
3213000,-1.6909590799554816e+16,4759300756870954.0,2999195579185592.0,-5655755362435511.0,816383734769.4512,145505701558.29123
3214000,-1.6914853664626816e+16,4760782020219954.0,3000129034782092.0,-5657515633532511.0,816637822383.4648,145550988075.80832
3215000,-1.6920116529698816e+16,4762263283568954.0,3001062490378592.0,-5659275904629511.0,816891909997.4785,145596274593.3254
3216000,-1.6925379394770816e+16,4763744546917954.0,3001995945975092.0,-5661036175726511.0,817145997611.4922,145641561110.8425
3217000,-1.6930642259842816e+16,4765225810266954.0,3002929401571592.0,-5662796446823511.0,817400085225.5059,145686847628.3596
3218000,-1.6935905124914816e+16,4766707073615954.0,3003862857168092.0,-5664556717920511.0,817654172839.5195,145732134145.87668
3219000,-1.6941167989986816e+16,4768188336964954.0,3004796312764592.0,-5666316989017511.0,817908260453.5332,145777420663.39377
3220000,-1.6946430855058816e+16,4769669600313954.0,3005729768361092.0,-5668077260114511.0,818162348067.5469,145822707180.91086
3221000,-1.6951693720130816e+16,4771150863662954.0,3006663223957592.0,-5669837531211511.0,818416435681.5605,145867993698.42795
3222000,-1.6956956585202816e+16,4772632127011954.0,3007596679554092.0,-5671597802308511.0,818670523295.5742,145913280215.94504
3223000,-1.6962219450274816e+16,4774113390360954.0,3008530135150592.0,-5673358073405511.0,818924610909.5879,145958566733.46213
3224000,-1.6967482315346816e+16,4775594653709954.0,3009463590747092.0,-5675118344502511.0,819178698523.6016,146003853250.97922
3225000,-1.6972745180418816e+16,4777075917058954.0,3010397046343592.0,-5676878615599511.0,819432786137.6152,146049139768.4963
3226000,-1.6978008045490816e+16,4778557180407954.0,3011330501940092.0,-5678638886696511.0,819686873751.6289,146094426286.0134
3227000,-1.6983270910562816e+16,4780038443756954.0,3012263957536592.0,-5680399157793511.0,819940961365.6426,146139712803.5305
3228000,-1.6988533775634816e+16,4781519707105954.0,3013197413133092.0,-5682159428890511.0,820195048979.6562,146184999321.04758
3229000,-1.6993796640706816e+16,4783000970454954.0,3014130868729592.0,-5683919699987511.0,820449136593.6699,146230285838.56467
3230000,-1.6999059505778816e+16,4784482233803954.0,3015064324326092.0,-5685679971084511.0,820703224207.6836,146275572356.08176
3231000,-1.7004322370850816e+16,4785963497152954.0,3015997779922592.0,-5687440242181511.0,820957311821.6973,146320858873.59885
3232000,-1.7009585235922816e+16,4787444760501954.0,3016931235519092.0,-5689200513278241.0,821211399435.7109,146366145391.11594
3233000,-1.7014848100994816e+16,4788926023850954.0,3017864691115592.0,-5690960784374241.0,821465487049.7246,146411431908.63303
3234000,-1.7020110966066816e+16,4790407287199954.0,3018798146712092.0,-5692721055470241.0,821719574663.7383,146456718426.15012
3235000,-1.7025373831138816e+16,4791888550548954.0,3019731602308592.0,-5694481326566241.0,821973662277.752,146502004943.6672
3236000,-1.7030636696210816e+16,4793369813897954.0,3020665057905092.0,-5696241597662241.0,822227749891.7656,146547291461.1843
3237000,-1.7035899561282816e+16,4794851077246954.0,3021598513501592.0,-5698001868758241.0,822481837505.7793,146592577978.7014
3238000,-1.7041162426354816e+16,4796332340595954.0,3022531969098092.0,-5699762139854241.0,822735925119.793,146637864496.21848
3239000,-1.7046425291426816e+16,4797813603944954.0,3023465424694592.0,-5701522410950241.0,822990012733.8066,146683151013.73557
3240000,-1.7051688156498816e+16,4799294867293954.0,3024398880291092.0,-5703282682046241.0,823244100347.8203,146728437531.25266
3241000,-1.7056951021570816e+16,4800776130642954.0,3025332335887592.0,-5705042953142241.0,823498187961.834,146773724048.76974
3242000,-1.7062213886642816e+16,4802257393991954.0,3026265791484092.0,-5706803224238241.0,823752275575.8477,146819010566.28683
3243000,-1.7067476751714816e+16,4803738657340954.0,3027199247080592.0,-5708563495334241.0,824006363189.8613,146864297083.80392
3244000,-1.7072739616786816e+16,4805219920689954.0,3028132702677092.0,-5710323766430241.0,824260450803.875,146909583601.321
3245000,-1.7078002481858816e+16,4806701184038954.0,3029066158273299.0,-5712084037526241.0,824514538417.8887,146954870118.81073
3246000,-1.7083265346930816e+16,4808182447387954.0,3029999613869299.0,-5713844308622241.0,824768626031.9023,147000156636.2973
3247000,-1.7088528212002816e+16,4809663710736954.0,3030933069465299.0,-5715604579718241.0,825022713645.916,147045443153.78387
