dag,iox,ioy,eux,euy,Mx,My
60340,267943501.82253897,334208533.8046538,-423805902.50971735,496379716.37272984,0,0
60350,-230339167.42024633,-342108452.7188539,373838698.9036892,532642154.83755094,0,0
60360,13181101.006849289,454992158.5534301,647508191.8699411,-202165852.30089763,0,0
60370,110637544.94207186,-379229335.9009093,71361961.59586212,-694892612.4466184,0,0
60380,-239934342.58094424,384448124.7479758,-595190555.0709956,-344115144.3333672,0,0
60390,379463452.4248705,-171780324.33758503,-501913305.2638079,425367428.62143576,0,0
60400,-398361029.27049905,145282016.50931352,279216354.31361145,584529930.154289,0,0
60410,432332915.8576026,119782526.34875864,663114178.050687,-105446867.35693878,0,0
60420,-351706538.3529961,-183439255.09587973,159000280.72361082,-678078197.9015824,0,0
60430,297729960.6843622,347418906.2992713,-548140941.3310506,-423314611.69242287,0,0
60440,-78967174.46587811,-398137965.3086937,-567329514.9820199,345384406.1493993,0,0
60450,37344040.11867753,434086428.6216808,177182116.0181255,621998298.5057989,0,0
60460,232264897.311324,-372703825.4408913,664571095.8987789,-4828820.509487785,0,0
60470,-255460382.46730062,311756637.7945872,244302282.90199,-648329861.4755993,0,0
60480,421870019.5704332,-178683121.48951942,-491172396.21518826,-493536789.6635038,0,0
60490,-398186270.3667711,-5832986.533394046,-619077525.3341085,258898862.71075407,0,0
60500,437322378.9102463,86958871.48588818,70673410.73578173,643809540.9227923,0,0
60510,-289542813.65268403,-314934826.1993387,651009740.1459022,97459445.31830114,0,0
60520,253670817.39653876,325834048.22944486,325864261.27486414,-605753123.5955569,0,0
60530,-42976801.61513349,-452918833.21989423,-425434400.1829699,-553955067.2349057,0,0
60540,-83590309.38206233,386054329.98735225,-656716815.157909,168277582.34612948,0,0
60550,214285007.07059285,-399631900.6286527,-37160842.29239138,649454321.4577929,0,0
60560,-366322636.62523144,197139878.14275557,621957215.4169214,198820168.99325544,0,0
60570,388085897.9632864,-172211985.9966099,402134609.920614,-550577781.6790912,0,0
60580,-438926847.0259207,-90888302.03245601,-352017874.4947899,-603854696.1264141,0,0
60590,363928591.8557789,158304781.94758055,-680222552.2007766,75672516.22035024,0,0
60600,-319902289.58529747,-327275183.8725305,-143213868.43670085,639168387.043803,0,0
60610,106342399.75855745,391264800.24924034,577496503.6752243,296391957.57778645,0,0
60620,-66404427.09781896,-431121742.0722208,471396904.70329946,-483243576.31006885,0,0
60630,-206641517.479739,386937174.10703224,-271985365.63229233,-642571629.2431663,0,0
60640,233318879.1135739,-329138142.8926892,-689855288.9265777,-17028578.1609511,0,0
60650,-409223938.134701,205859505.21789914,-244649987.88792595,613843614.6113232,0,0
60660,397355700.9951486,-22144088.45063331,518384934.7607757,387230852.8739463,0,0
60670,-442533764.2348052,-57865361.51973946,531791032.5339089,-404502022.4437944,0,0
60680,309776195.6435098,294257233.3036115,-186421434.3897548,-669451695.7461358,0,0
60690,-275841478.43733877,-307984144.57632756,-686045159.4690491,-108198862.8694385,0,0
60700,72563168.41613862,448888725.1928979,-339064559.876353,574864034.3617816,0,0
60710,56131790.99263912,-390964278.8973744,446091681.3341396,468544182.45346975,0,0
60720,-187681472.81607774,413095331.4452382,581383543.3806316,-315519952.3109598,0,0
60730,351484430.6988531,-221525021.83827454,-96496387.77273394,-683834518.6804991,0,0
60740,-375999041.4450231,198398966.3519311,-669303894.3743864,-196432817.38212785,0,0
60750,443589120.286052,61633686.32562721,-424556213.7548593,523912584.961066,0,0
60760,-374363098.9352374,-132370457.29323095,362730387.3963974,537931548.4611793,0,0
60770,340705978.2843958,305715555.3194789,618292866.9207753,-217962224.811,0,0
60780,-133162472.38486332,-382514784.3547475,-3535992.686467178,-685066280.2708151,0,0
60790,95217659.35488935,426211909.1172,-640169453.8506566,-280486076.1308547,0,0
60800,180138550.67088023,-399417267.83044684,-499718614.38160336,462791349.2635816,0,0
60810,-210012975.27804422,344946244.7158186,270892630.21941286,593578152.4726276,0,0
60820,394821604.7138702,-232144601.30608383,640863149.7951313,-114025129.74503286,0,0
60830,-394571601.3723837,49986896.49107753,90912054.37757896,-672545048.8188459,0,0
60840,445803362.05126035,28475870.013716705,-599182942.5626795,-359207557.8738333,0,0
60850,-328551860.48365533,-272271474.2946784,-563575278.1385776,393283230.1223051,0,0
60860,296745731.9822834,288642141.6601857,173418651.21283773,634357407.2303363,0,0
60870,-101811525.55749407,-442920027.8002002,647863256.8055073,-6393452.575158954,0,0
60880,-28397056.39502865,393935083.9390347,185027268.10336837,-645800628.413258,0,0
60890,160239439.30621994,-424779016.1684342,-546895169.9752066,-431473714.82073206,0,0
60900,-335019556.3728876,244821847.21776286,-615485265.3055232,317065833.1604577,0,0
60910,362154959.75914574,-223721713.937031,73158716.15979558,659828128.1007309,0,0
60920,-446300226.48265505,-32147745.539852746,638670563.3925037,101892523.10329834,0,0
60930,382958594.1702626,105763103.24459901,276696976.4173994,-604606435.97219,0,0
60940,-360050735.03210497,-282833168.6425323,-483899545.5242689,-496132768.5332983,0,0
60950,159298798.67345655,371930816.9679105,-655043472.4136419,235675261.53255525,0,0
60960,-123653751.32438642,-419377750.2332302,-27225505.67625507,670142601.4586405,0,0
60970,-152875458.4607973,410089274.9690493,613391938.2868392,207649137.2981098,0,0
60980,185654590.67585444,-359104024.83236414,363545990.4641754,-549112878.4413507,0,0
60990,-378725524.2086315,257424763.9919454,-410887679.0188745,-551966196.849399,0,0
61000,389848059.9074847,-77559442.98414,-681991849.454535,150510580.81088424,0,0
61010,-447115629.6911606,1079860.239581339,-125390030.64501818,665901718.7610061,0,0
61020,345784666.89271367,249079308.2570405,572884710.3617356,307802165.61689615,0,0
61030,-316284181.2804861,-267898427.12012705,443029874.1496812,-479980742.5106763,0,0
61040,130594660.17873327,435039395.4008085,-328723004.08746326,-597675165.2488023,0,0
61050,522531.7366381213,-394952162.6788034,-696150934.5387626,62867722.60260003,0,0
61060,-132078258.25415373,434631338.5483224,-219362536.8829834,647996933.8065765,0,0
61070,317006408.5301745,-266921497.40462875,518667816.65343696,399625177.76925343,0,0
61080,-346616217.0019402,248063017.04563105,512595494.52855474,-398482567.07714784,0,0
61090,447049268.4437055,2560591.3947171196,-238525142.300392,-631900211.0487932,0,0
61100,-389672607.0834792,-78612793.39531295,-697376306.9584951,-26007669.24162078,0,0
61110,377852604.6611615,258726910.85541245,-307533538.0768477,617469971.647829,0,0
61120,-184626003.76885304,-359564620.39931023,452746293.1403815,480912245.58359694,0,0
61130,151584457.66584617,410648745.13466257,569893664.27528,-306536000.3186802,0,0
61140,124975154.01377216,-418906470.70573026,-141753239.92321926,-653281913.7821527,0,0
61150,-160360653.9586591,371542538.60414046,-685542017.0422642,-114857472.68532124,0,0
61160,361005553.0855317,-281590705.3195954,-388605204.6992552,575407724.2961371,0,0
61170,-383208629.30790144,104727009.1374451,377395154.319182,550056722.2965521,0,0
61180,446463685.9706095,-30671377.02846358,613006944.5339434,-206642172.3191716,0,0
61190,-361396519.9863299,-224788076.5389079,-40270712.40083001,-660566717.7004142,0,0
61200,334363909.60776794,245849939.83230418,-660552051.3158904,-202346507.97079435,0,0
61210,-158787378.02946356,-425281831.43682235,-461518409.8634612,522877835.2572566,0,0
61220,27354668.847166464,394010521.2855135,294952333.7708328,606037493.3734279,0,0
61230,103320410.62690398,-442608688.0628612,640641427.1566552,-101725686.47291917,0,0
61240,-297530699.1256138,287720686.40372235,63631219.34265759,-652753851.3990313,0,0
61250,329453141.717326,-271310228.17889005,-622380408.6995336,-287004509.60116845,0,0
61260,-445834016.62476397,26997192.34958759,-525374539.66124237,460902795.96394914,0,0
61270,394471862.93674386,51052213.78547014,207657092.58399257,648336831.5693903,0,0
61280,-394034331.5057199,-233500977.9450395,652234752.3179685,5096517.241792545,0,0
61290,209022539.0796778,345476503.5909953,167274395.66521573,-629266203.2232345,0,0
61300,-178883847.353688,-400062889.45908004,-571139268.2955528,-367184481.8138019,0,0
61310,-96563454.26650643,425830456.85199606,-579363747.9698778,390466820.99133307,0,0
61320,134252533.30907047,-382201135.9643701,117550025.38017893,676823009.9509625,0,0
61330,-341738597.605642,304537969.85295635,647955644.3647996,110766743.47145626,0,0
61340,374686219.355838,-131356812.12489785,267714001.85267615,-590113029.2825695,0,0
61350,-443849333.72231543,60168095.37815723,-507171907.02342755,-441049351.2155278,0,0
61360,375316740.3925876,199510218.3320222,-622707541.8939066,312548903.2228665,0,0
61370,-350898906.75557566,-222599703.7610603,26433125.04687608,691627782.2789996,0,0
61380,186267050.84065002,413690540.08591413,628603034.1611992,212503702.0884449,0,0
61390,-55097418.24369761,-391114779.2828728,361934467.07958287,-536002349.63836294,0,0
61400,-74090970.57861346,448675645.8593361,-431161638.3529454,-506600150.33769643,0,0
61410,276685065.67706394,-307122193.85987216,-654621444.3241513,228175666.6216663,0,0
61420,-310743492.498515,293355774.03415745,-64122044.181480795,693039665.4277017,0,0
61430,442660926.69762516,-56395126.24567531,595439766.4525148,307946490.740667,0,0
61440,-397332437.9629307,-23216011.855357617,447091882.5189256,-468364142.7943914,0,0
61450,408525693.25973177,207264422.0348443,-344240130.80324,-561757313.0718378,0,0
61460,-232371272.68600917,-329735083.7149051,-674302746.2569298,138487640.91997343,0,0
61470,205428866.16536745,387666513.648064,-152733395.1969804,681424220.960556,0,0
61480,67768517.91417411,-430831344.8082469,550006214.6230932,395212986.66213185,0,0
61490,-107455446.94471723,391027741.4101345,520752926.01912206,-389265872.0887758,0,0
61500,321008281.49560165,-326167388.65359956,-248069834.70959786,-604499499.5999652,0,0
61510,-364322943.40610325,157318656.62722027,-680948290.1945996,44811514.20636497,0,0
61520,439283044.11317676,-89439873.8741216,-238148876.9599467,657175266.2667965,0,0
61530,-387482400.3031956,-173362761.59860224,493952722.8073534,472883777.82318944,0,0
61540,365810461.8992847,198256334.4816614,581075942.1043135,-301233578.9896941,0,0
61550,-212914153.05884457,-400316742.10768324,-144870075.15858608,-633050357.1782535,0,0
61560,82569251.43060857,386279146.5806282,-673806719.1790087,-51271621.19653931,0,0
61570,44517058.631745666,-452805134.9286967,-319180134.8377069,620696794.3617818,0,0
61580,-254568646.04773808,325035332.57379496,428914339.2304469,539935706.1562531,0,0
61590,290572090.46281564,-314097640.9467566,626896622.7877047,-207020404.5186209,0,0
61600,-437545118.91947246,85503411.96465844,-37360314.79228793,-646084960.0258538,0,0
61610,398239868.3492498,-4759863.323571578,-652267305.8664865,-147875780.44593763,0,0
61620,-421263804.3449355,-180130677.71782255,-394638399.18692,572413630.3604429,0,0
61630,254560059.75248632,312416966.9258082,356435474.88907313,595651095.8113537,0,0
61640,-231099885.08743137,-373514064.9522944,657710970.5605738,-109376236.15837017,0,0
61650,-38720271.67411481,433887900.74706805,71389046.34708458,-642911536.800207,0,0
61660,80097856.4733143,-397979091.990334,-615981948.3421285,-242794863.2148212,0,0
61670,-298904584.4800209,346385510.55901545,-463280407.2590802,512808315.7245507,0,0
61680,352169919.2825047,-182485574.47755197,277941009.13023716,639523932.8242561,0,0
61690,-432783902.9047827,118357588.12674484,673577017.8999993,-10863575.846289337,0,0
61700,397838624.78951573,146466791.59761214,178180839.89952558,-623580514.1296661,0,0
61710,-379027521.12693524,-172933520.815188,-565007503.9562948,-333541441.562261,0,0
61720,238612785.6038661,385219455.63402617,-523772133.8466948,442481191.53698266,0,0
61730,-109635037.19738874,-379527352.9063872,194744914.38032717,671177327.7169607,0,0
61740,-14727286.48426181,454978533.91462016,674972390.5422894,86256700.25025934,0,0
61750,231286621.39837888,-341376386.4574761,279946177.7588731,-588888252.818314,0,0
61760,-269030420.40005434,333439833.66878784,-499943608.32893777,-417453582.25460154,0,0
61770,430510319.2859028,-114193507.03508577,-574678938.9377692,362229105.5836554,0,0
61780,-397189212.53391415,32738826.245492235,108086199.1832703,690300588.0987691,0,0
61790,432193387.5071369,152217069.59398672,662644897.1874181,180068419.2574017,0,0
61800,-275482290.105751,-293606389.6824307,373974048.2129511,-540273275.2220652,0,0
61810,255781232.25530538,357667853.64361346,-422030859.51864016,-491870343.60076845,0,0
61820,9549827.345301434,-434987652.2547494,-614491450.0108289,273134824.2842288,0,0
61830,-52310846.0917337,403020932.2905472,19182764.80628986,696610323.9080342,0,0
61840,275523453.20750034,-365105008.9068894,637483288.2327834,268985856.4061672,0,0
61850,-338287025.47617626,206734449.20574385,458068418.2052102,-479634537.6320051,0,0
61860,424379518.9781553,-146793698.89365333,-333172673.63057476,-554355535.8313148,0,0
61870,-406338856.87657833,-118946899.35106364,-641695506.9176173,176653884.51300377,0,0
61880,390487008.1033643,146749484.09663737,-70705098.19557793,689838088.294137,0,0
61890,-263251184.37785423,-368465242.7970167,600422544.9002383,351701846.6916465,0,0
61900,136161643.1548727,370892530.0006651,530611434.26095927,-409119606.3874308,0,0
61910,-15148804.165868156,-455185754.1181054,-235857153.5843865,-602927642.8419682,0,0
61920,-206949729.33474103,356069016.74626195,-654889833.7796863,74679185.84332338,0,0
61930,246216202.51937008,-351292805.5051962,-160209472.1095337,669746362.7014241,0,0
61940,-421588762.63235176,142338695.0020577,552387631.3340927,427117066.892735,0,0
61950,394185066.61026394,-60584322.29078705,590539761.7814425,-330929493.1432804,0,0
61960,-441267012.49288356,-123644303.11713058,-132982251.96564366,-636242878.5289246,0,0
61970,295037410.23631066,273394822.2407085,-652945194.940424,-30441268.189348377,0,0
61980,-279361706.1319446,-340197764.6593335,-247796602.42280707,636174191.1308819,0,0
61990,19611107.77895356,434126955.82826495,494273328.1186123,494265297.9107814,0,0
62000,24227490.66481989,-406128165.6271419,637260244.7365546,-247171456.3889068,0,0
62010,-250966386.20874608,382245061.95621055,-27618199.925094575,-653687028.9672722,0,0
62020,322742613.7672112,-229946622.34834543,-635184079.8095202,-135957128.0045212,0,0
62030,-414105895.59711534,174622812.41318414,-331726519.4614013,589112297.1028011,0,0
62040,412945085.0194109,90930612.48906638,426955035.258502,552245222.7891275,0,0
62050,-400134106.5184725,-119826417.68454036,670536734.6357815,-159771513.05029666,0,0
62060,286722211.31342345,350127923.2287759,77239315.47115777,-655358563.9933165,0,0
62070,-162018590.69772184,-360417047.1741397,-601544649.3257586,-238851577.32662898,0,0
62080,44981306.35643855,453425279.4093563,-410043715.0498284,528803931.82320416,0,0
62090,181673749.4396025,-369044634.41109866,351324844.7275269,600166263.852957,0,0
62100,-222232936.85286552,367573857.95193344,690375298.1397892,-70442930.6054298,0,0
62110,410821058.0180038,-169814648.48391926,178872992.45777884,-641958025.9347126,0,0
62120,-389241532.86824775,88160493.82940017,-552684758.0434697,-336051219.4483268,0,0
62130,448445300.78246385,94535940.963646,-480613237.988938,455861240.09811765,0,0
62140,-313131417.0567387,-251880536.15689033,268347265.49914983,637114467.1136405,0,0
