uur,vx_c,vx_b,vx_ster
7939,39833.59030657354,4082.776472787452,128.44521285496026
7940,42099.621541225846,-1083.1216068148315,154.58792173784192
7941,42246.958984852834,-6098.4152489496655,183.75028597355896
7942,40754.70262698432,-10889.314384235968,214.61654182949863
7943,37951.96325112797,-15392.659003607294,246.20965458533044
7944,34055.920618956196,-19555.416245870532,277.8182478587325
7945,29202.297556000325,-23333.895104889667,308.9358487912409
7946,23467.462814542818,-26692.807351064683,339.2146540062131
7947,16884.436708987694,-29604.275543575604,368.43021870876566
7948,9455.815414080129,-32046.862362598902,396.45194802708613
7949,1167.3461125422655,-34004.672224023634,423.21281342799193
7950,-7992.221777184437,-35466.55703670302,448.6681171475369
7951,-17994.990711083534,-36425.44281069824,472.72494425557005
7952,-28702.6122061367,-36877.78202248525,495.10757893110224
7953,-39726.25345904509,-36823.128855962925,515.0970112722271
7954,-50171.81634836691,-36263.840100898116,531.0597682159898
7955,-58268.623777221095,-35204.97461993394,539.7632076706187
7956,-61157.476019819114,-33654.77052063406,535.9878296375304
7957,-55763.55377264751,-31626.4437391678,514.1460861551263
7958,-41481.84649597073,-29138.914194685018,473.2343309325556
7959,-21993.590885477464,-26211.835243994065,420.15029144992354
7960,-2595.2611319543466,-22865.82582316313,364.7733085096483
7961,13414.96462626113,-19127.347948002513,313.33531343804066
7962,25188.81249384748,-15030.101321089489,267.5969606286538
7963,33130.1222854931,-10615.352179552694,227.05639120601458
7964,37969.76811143885,-5932.481697544734,190.6568366856572
7965,40381.66523778201,-1039.6236442749532,157.49783806552915
7966,40885.98686617466,3995.8158895237584,127.0166113833928
7967,39854.549077234435,9096.92225203295,98.97951283308234
7968,37540.47644957651,14177.476098365827,73.42618575938813
7969,34106.98057425254,19142.753217528392,50.61184450080101
7970,29649.568558563573,23891.06373089464,30.957323720553273
7971,24212.10219503822,28316.137785719784,15.005489476339234
7972,17798.8271954015,32310.397270468104,3.3798752279631685
7973,10385.244774393512,35769.05260834787,-3.259391506664559
7974,1932.0091518017434,38594.83733437195,-4.268980541390484
7975,-7590.910930651611,40703.05832243566,0.9034864669236411
7976,-18156.13767524325,42026.522966449644,12.601908961638244
7977,-29581.423446523055,42519.83729669261,30.756918911339483
7978,-41341.885585331496,42162.57733546878,54.52132630597712
7979,-52255.45489130994,40960.932298588,81.68093938038376
7980,-60127.63500043494,38947.59405486932,108.0007107847122
7981,-61867.74438356811,36179.89084487795,127.44985707053598
7982,-55032.91629779206,32736.383323719052,135.06653289380273
7983,-40365.898966458,28712.309328303993,131.6602596575386
7984,-21954.44003229009,24214.376354362455,124.13614066017573
7985,-4150.540482586359,19355.46045369619,119.84994285039343
7986,10671.897396447428,14249.70956858851,122.505479281529
7987,21944.972478396183,9008.3783603134,132.49612974672516
7988,29970.678172131487,3736.5566068420812,148.64874314692426
7989,35289.25353536707,-1469.167540080699,169.4011141951144
7990,38412.29070647464,-6522.159837202475,193.30223490297192
7991,39746.16255879268,-11346.422964241941,219.15738151734968
7992,39587.906193797906,-15876.660893376364,246.0360766289506
7993,38141.52714076729,-20057.88455433731,273.23973570429393
7994,35536.0726372754,-23844.709198765515,300.2642448675834
7995,31840.192279553252,-27200.47325776493,326.76796280093714
7996,27072.659952602582,-30096.28322837496,352.54672954273667
7997,21210.02372332355,-32510.06371131019,377.5141970173472
7998,14193.610743099001,-34425.66880947382,401.68370802349716
7999,5939.91406865598,-35832.09185263985,425.1445213653407
8000,-3637.5581642621364,-36722.79489705065,448.01762144743617
8001,-14578.046084247233,-37095.16689247336,470.35998131716275
8002,-26760.623473076823,-36950.10841169137,491.95408933618995
8003,-39668.56758061473,-36291.729978850075,511.87204886509807
8004,-51970.18785946958,-35127.14345812691,527.7020642704865
8005,-61036.694333423235,-33466.357397493215,534.6595375617287
8006,-63174.09344847765,-31322.54530213786,526.0158924851206
8007,-55853.743255074616,-28713.754458922223,497.21822367501557
8008,-40658.86482015154,-25665.67108287622,451.33423752782693
8009,-22396.165416121497,-22208.24832795847,397.3956990640262
8010,-5248.641562008015,-18372.05061869297,343.28882331875485
8011,8893.02722144777,-14192.662336155008,292.7058749050132
8012,19740.322057342877,-9713.497653018901,246.43321656004738
8013,27651.68893871381,-4986.3502964176605,204.11440778436327
8014,33119.605417270875,-71.65847866404783,165.19679846912007
8015,36581.65418033183,4961.288802510417,129.280821530381
8016,38374.80040148451,10034.38119622105,96.20406051869857
8017,38738.5983709025,15061.128296408882,66.03275176257063
8018,37830.1418676686,19947.662061619238,39.02835648295482
8019,35738.3944212698,24594.420726744785,15.611275863559467
8020,32494.751372492014,28898.5904861362,-3.672938487832049
8021,28079.862697235916,32757.313748778535,-18.184983699639375
8022,22428.04474880606,36071.581236138816,-27.222775915888924
8023,15431.952208681207,38750.61700902702,-30.055792897354387
8024,6953.080877207967,40716.4560947696,-25.971289816408536
8025,-3149.5562079779593,41908.32504262539,-14.352841384344138
8026,-14945.4936194684,42286.38905679911,5.16144729127619
8027,-28259.227926195155,41834.44381677578,32.34332523895788
8028,-42313.326905907394,40561.21589242754,65.70922086101004
8029,-55167.302357338645,38500.09063039533,101.48800673755741
8030,-63378.96594527581,35707.287794767115,133.00778155001393
8031,-63189.59010887977,32258.701911816894,152.89797814701004
8032,-53662.08259218057,28245.75709285499,158.89552760064265
8033,-38061.42189032561,23770.69613379572,156.41584903363014
8034,-20978.721988942463,18941.775582016235,153.28236707033642
8035,-5424.742024459734,13868.807965611946,154.3976965554575
8036,7464.2411121047135,8659.343055523805,161.22414769732342
8037,17601.13825939654,3415.627440059802,173.32210921217697
8038,25286.67769446844,-1767.6216173871608,189.58163525656505
8039,30891.998444182253,-6804.665959942798,208.81575048419194
8040,34742.99263599616,-11619.511123647811,229.97802727345453
8041,37090.806045769976,-16146.108330371755,252.218121578755
8042,38112.47377630701,-20328.127593751065,274.87927014450923
8043,37919.175878703405,-24118.431136400413,297.4799897638827
8044,36564.09456813664,-27478.361841386402,319.6954250386901
8045,34047.46329729765,-30376.942050285656,341.34334375891564
8046,30318.498317779584,-32790.05745646839,362.3757885766941
8047,25274.962273786277,-34699.68156398057,382.8753295441828
8048,18762.535084963652,-36093.17944964647,403.0521371216765
8049,10579.570410516266,-36962.71570136347,423.2317440714921
8050,501.31498084767554,-37304.77998249508,443.8076388932145
8051,-11642.428801840126,-37119.8335551334,465.09610417478103
8052,-25762.11268127832,-36412.06929686976,486.9567615972537
8053,-41052.35112489227,-35189.26358756977,507.95139054362846
8054,-55245.22891810285,-33462.68204780855,523.9676535716873
8055,-64215.00498867003,-31247.019362329094,527.4904415095367
8056,-63780.0700054797,-28560.61830247407,510.923122304159
8057,-53633.62557126234,-25427.146538807254,473.8393454670217
8058,-37937.425367472235,-21879.111786944984,424.09759260839314
8059,-21360.742384113008,-17956.262119400664,370.53390157038626
8060,-6514.3608876149865,-13700.408719073544,318.2038165793489
8061,5782.341643519887,-9157.848216032977,268.88868169578467
8062,15566.27862237488,-4382.784090976494,222.83859699962812
8063,23145.730703918416,561.7818800806208,179.85532557952234
8064,28853.59092235961,5604.108118386093,139.7465764444614
8065,32966.75550981161,10664.122755356635,102.47211716945327
8066,35689.295782622554,15654.22854083448,68.17005449926543
8067,37155.54400129451,20480.633202589182,37.14334126568364
8068,37436.68246258331,25045.30156051304,9.836179916141504
8069,36545.21881451708,29248.567872849348,-13.189554270124855
8070,34435.59675217443,32992.374338483096,-31.274444505572404
8071,31000.565831058513,36184.01749196636,-43.67683105718323
8072,26063.888530490014,38740.19669279171,-49.58313441872084
8073,19372.20312022097,40591.07997712253,-48.116725014633
8074,10595.529403186574,41684.043896777286,-38.360803407376864
8075,-635.552756930294,41986.716250698584,-19.444755997930116
8076,-14581.980680853027,41488.969319321564,9.171611152234053
8077,-30974.979682693545,40203.59940783518,46.91800295244464
8078,-48117.56233906092,38165.596094450135,90.46250784884487
8079,-61868.709958654435,35430.1136071587,131.85193864834227
8080,-66727.3803336008,32069.420962946635,160.52692958094343
8081,-60578.676908395755,28169.1559225647,172.0883600563867
8082,-46986.03056816691,23824.20244503591,172.5447116096614
8083,-31083.30560884544,19134.56969176355,170.76778547903763
8084,-16061.810544313397,14201.633459860655,172.04235796464963
8085,-3118.596871310485,9124.945121014149,177.98965275991333
8086,7574.477705293628,3999.687110730868,188.36769606876035
8087,16215.310597734033,-1085.2131298450986,202.28997911671144
8088,23079.72751811977,-6048.346773752406,218.77054178205555
8089,28416.560149684927,-10816.53731865393,236.92147226844304
8090,32418.13585255857,-15325.099156012748,256.00879496730204
8091,35216.72245205087,-19517.74400184849,275.4584715120235
8092,36887.57465881268,-23346.235444436446,294.84876059626214
8093,37451.41450745118,-26769.881917356026,313.90267231673243
8094,36873.66322645914,-29754.944692066645,332.48590901071276
8095,35059.233411332796,-32274.022636625974,350.6128495263699
8096,31842.241363814377,-34305.46125115983,368.46203515838556
8097,26970.920813640296,-35832.82079959501,386.40084347929434
8098,20091.400027699234,-36844.42745136465,405.0127434590759
8099,10745.232270010993,-37333.02182880526,425.0997827863868
8100,-1571.300776041644,-37295.51007070341,447.5718650718711
8101,-17154.272232423355,-36732.8111774692,472.9798749182335
8102,-35371.81624103323,-35649.77746907613,500.1881271357622
8103,-53306.02669521745,-34055.14311641963,523.8718711949853
8104,-65118.81043778929,-31961.47269327611,533.3486242807483
8105,-65687.61074320879,-29385.36397280067,519.2778925931594
8106,-56034.265247847245,-26349.033999719126,483.6727183291718
8107,-41476.48694094803,-22883.69612106709,436.5137497062276
8108,-26383.489523040946,-19028.847581404912,386.0827171467483
8109,-12763.55635056099,-14827.287720294455,336.33090421410157
8110,-1159.568351297372,-10326.162911160636,288.53521906723415
8111,8485.355254787259,-5580.259228108235,242.9123926336982
8112,16400.482243194052,-653.161739784483,199.4131861789543
8113,22823.126120441157,4382.8084689122925,158.0248073973455
8114,27946.298498428012,9447.157893172667,118.86404910399528
8115,31906.710119793886,14452.220015533774,82.19353105596201
8116,34784.49570336181,19304.671461602014,48.41330886782238
8117,36603.83247424878,23907.625678246295,18.047447012867423
8118,37330.09094769855,28163.308536867415,-8.266434338798504
8119,36861.05768734998,31976.254366893572,-29.779744874707998
8120,35009.88663583518,35256.894302035034,-45.622572657689204
8121,31477.224025806976,37925.34541633844,-54.774564225042646
8122,25811.632314561706,39915.14404906439,-56.01391902467261
8123,17367.90625635596,41176.594219731225,-47.86024131876687
8124,5314.716202734451,41679.34819766441,-28.603767237021003
8125,-11120.901257035408,41413.87273556394,3.2355756279059307
8126,-31671.466399489276,40391.6261708028,47.09773033377267
8127,-52787.10574201278,38644.010037132386,96.25804780811886
8128,-66528.67783660565,36220.328267198754,135.79993628554735
8129,-66936.19788760079,33185.001609215135,154.36452483184925
8130,-56815.78827135121,29614.240877094348,156.6746035347945
8131,-42527.575539711135,25592.49829879441,153.95256497042118
8132,-28135.260245823796,21209.05459340395,153.16148208621166
8133,-15201.287180745303,16554.941435948258,156.64578714504557
8134,-4062.915439344375,11720.302366768743,164.4978175812876
8135,5378.823632128151,6792.252342888752,176.02397011442815
8136,13330.831663856921,1853.2527490223283,190.3590944927287
8137,19992.60629977034,-3020.021875168676,206.6856436326803
8138,25521.63010902604,-7757.378972320229,224.30152142535425
8139,30025.795542136326,-12295.436059737553,242.63596466465086
8140,33562.70232385336,-16577.65964962286,261.2510659605317
8141,36138.167825523364,-20554.19159965472,279.84349914336883
8142,37700.451247525234,-24181.532947830834,298.2533052338063
8143,38127.54771130057,-27422.14585748011,316.4849659564685
8144,37204.32066206846,-30244.02380644571,334.74701298836936
8145,34585.18481773203,-32620.269775484274,353.51830612174797
8146,29738.619300522758,-34528.71246474797,373.64801104867786
8147,21880.203910944278,-35951.58134611933,396.47706763910685
8148,9951.774394246746,-36875.25156938361,423.8750976051828
8149,-7110.827356164464,-37290.05697130701,457.7459986485713
8150,-29127.699647314956,-37190.15150324183,497.72400685172954
8151,-51789.74417182138,-36573.395440536224,535.8573939267436
8152,-65910.16075611225,-35441.408342973635,555.2297166820211
8153,-66066.99791262113,-33800.63256707501,545.8892700556812
8154,-56316.35119030789,-31664.93403919789,515.3904637791677
8155,-42940.675198459256,-29054.895579349402,475.4290171372812
8156,-29503.254332420613,-25993.451968656867,432.7045979518
8157,-17304.470514345718,-22507.392213631734,389.7702760850441
8158,-6619.518375478809,-18630.638119938623,347.33215648297187
8159,2631.7538248507954,-14405.3651665223,305.49008595256214
8160,10616.813115901801,-9882.273677507219,264.23307055582586
8161,17496.59312764333,-5120.690196308399,223.61277929294715
8162,23396.208030174384,-188.48628924659442,183.79702481142525
8163,28396.878502280368,4838.308042970708,145.0823703505268
8164,32532.576501540887,9876.302348122095,107.89562827284658
8165,35784.518325574965,14836.031186983177,72.79646200948562
