uur,Io_x,Io_y,Europa_x,Europa_y,Jupiter_x,Jupiter_y
4999749,6028564102.158039,-14226812787.261126,6510680794.888181,-15219082461.979843,6197211118.555469,-14619588635.194921
4999750,6085091106.839207,-14202460529.097343,6465509906.659185,-15238585708.468924,6197210840.324894,-14619592212.266905
4999751,6143902287.910193,-14186606338.13236,6418904457.446259,-15254779266.356314,6197210490.880256,-14619595473.12159
4999752,6203767548.070875,-14179313735.17056,6371103685.605873,-15267548043.905828,6197210122.059329,-14619598417.680243
4999753,6263506719.235127,-14180487498.032644,6322357409.131427,-15276793723.535625,6197209783.082699,-14619601052.9103
4999754,6322003132.493654,-14189892635.744768,6272924935.668404,-15282435903.85961,6197209519.942726,-14619603391.903574
4999755,6378212773.839502,-14207172007.768927,6223073831.128347,-15284413188.560211,6197209375.003826,-14619605453.019571
4999756,6431170133.064935,-14231862036.98138,6173078545.332944,-15282684202.995293,6197209386.761974,-14619607259.120325
4999757,6479991752.672901,-14263406284.601318,6123218895.802364,-15277228518.124195,6197209589.716043,-14619608836.908213
4999758,6523878348.229878,-14301166884.348509,6073778413.859751,-15268047460.394285,6197210014.309842,-14619610216.367382
4999759,6562116229.936986,-14344433990.167837,6025042560.608658,-15255164785.75418,6197210686.910335,-14619611430.3021
4999760,6594078623.24091,-14392433496.877575,5977296823.981234,-15238627196.043379,6197211629.793614,-14619612513.960367
4999761,6619227370.710653,-14444333364.327543,5930824711.856578,-15218504676.730917,6197212861.115568,-14619613504.727766
4999762,6637115398.501909,-14499248928.228262,5885905660.092548,-15194890636.401917,6197214394.848708,-14619614441.874002
4999763,6647390244.630809,-14556247626.411428,5842812878.06108,-15167901830.56136,6197216240.670614,-14619615366.332422
4999764,6649798866.204971,-14614353616.198448,5801811157.771944,-15137678055.250635,6197218403.793115,-14619616320.490467
4999765,6644193859.765569,-14672552811.744455,5763154675.748609,-15104381599.63077,6197220884.725149,-14619617347.96646
4999766,6630541132.235068,-14729798931.067797,5727084819.317811,-15068196451.014654,6197223678.966743,-14619618493.345139
4999767,6608928937.422662,-14785021208.055363,5693828070.736094,-15029327250.72669,6197226776.637267,-14619619801.841145
4999768,6579578031.572345,-14837134486.598356,5663593983.466383,-14987998004.49089,6197230162.048694,-14619621318.856602
4999769,6542852488.641175,-14885052456.452381,5636573284.830535,-14944450556.621613,6197233813.24462,-14619623089.396832
4999770,6499270442.933529,-14927704788.616898,5612936138.134609,-14898942842.911764,6197237701.538674,-14619625157.308153
4999771,6449513692.739425,-14964058846.846224,5592830595.17451,-14851746942.561098,6197241791.101703,-14619627564.305414
4999772,6394434718.492027,-14993146446.641394,5576381266.815157,-14803146954.537249,6197246038.665122,-14619630348.766426
4999773,6335059281.880922,-15014095754.383348,5563688235.183745,-14753436728.198177,6197250393.426113,-14619633544.2882
4999774,6272582450.947111,-15026167824.7259,5554826226.064752,-14702917481.633224,6197254797.255609,-14619637178.02774
4999775,6208355750.895384,-15028796448.65136,5549844054.512459,-14651895343.842777,6197259185.316988,-14619641268.88897
4999776,6143863312.220096,-15021628967.501436,5548764350.7206335,-14600678858.461317,6197263487.19547,-14619645825.665163
4999777,6080685521.033103,-15004564624.015955,5551583567.044068,-14549576487.176138,6197267628.608532,-14619650845.29731
4999778,6020449866.49472,-14977786094.352207,5558272260.994817,-14498894150.301683,6197271533.711852,-14619656311.45242
4999779,5964770402.590378,-14941779381.147676,5568775643.270719,-14448932840.190622,6197275127.93435,-14619662193.64772
4999780,5915179288.018595,-14897337563.050943,5583014374.62694,-14399986340.401909,6197278341.179735,-14619668447.131887
4999781,5873055831.295164,-14845545195.355852,5600885590.851199,-14352339079.950613,6197281111.139694,-14619675013.673405
4999782,5839559815.342864,-14787742398.635431,5622264131.386557,-14306264147.713507,6197283386.40053,-14619681823.300749
4999783,5815576116.501634,-14725470496.674702,5647003944.352071,-14262021487.356644,6197285129.013839,-14619688796.906294
4999784,5801676527.156966,-14660403843.689804,5674939638.883339,-14219856288.189753,6197286316.25386,-14619695849.495182
4999785,5798102392.66742,-14594274512.518656,5705888154.849027,-14179997582.3312,6197286941.392351,-14619702893.764938
4999786,5804768714.195694,-14528797284.952911,5739650520.053173,-14142657053.655724,6197287013.46107,-14619709843.66551
4999787,5821287474.971117,-14465601759.316671,5776013665.928755,-14108028059.323227,6197286556.108139,-14619716617.619001
4999788,5847005770.719605,-14406176647.152937,5814752274.352926,-14076284860.319948,6197285605.756939,-14619723141.160498
4999789,5881053231.306579,-14351829018.436296,5855630630.401083,-14047582053.38482,6197284209.327614,-14619729348.870338
4999790,5922393222.014372,-14303658965.408888,5898404458.331739,-14022054192.911755,6197282421.781136,-14619735185.575985
4999791,5969873146.342493,-14262548333.386662,5942822720.409711,-13999815588.017883,6197280303.706585,-14619740606.887472
4999792,6022270453.566814,-14229161021.681887,5988629359.796533,-13980960257.592587,6197277919.111983,-14619745579.184387
4999793,6078332322.077888,-14203951881.077974,6035564969.694951,-13965562026.323246,6197275333.514602,-14619750079.194733
4999794,6136808189.263313,-14187181280.839285,6083368373.0513315,-13953674748.792353,6197272612.370172,-14619754093.303738
4999795,6196475202.937657,-14178932795.55952,6131778103.524921,-13945332654.444906,6197269819.8377,-14619757616.712801
4999796,6256157256.764828,-14179131995.608137,6180533788.504309,-13940550806.439297,6197267017.848698,-14619760652.54362
4999797,6314738589.180394,-14187564885.20917,6229377441.200684,-13939325659.011915,6197264265.434543,-14619763210.956402
4999798,6371173043.492172,-14203895036.822453,6278054666.185111,-13941635689.51252,6197261618.260221,-14619765308.327553
4999799,6424490072.421272,-14227678879.850039,6326315776.868361,-13947442081.749826,6197259128.313492,-14619766966.512913
4999800,6473798476.807842,-14258378910.769724,6373916821.866641,-13956689444.266085,6197256843.702995,-14619768212.207926
4999801,6518288737.7365265,-14295374814.253273,6420620520.013138,-13969306553.444199,6197254808.524854,-14619769076.405499
4999802,6557234663.644761,-14337972639.358963,6466197107.295092,-13985207114.314493,6197253062.763744,-14619769593.94493
4999803,6589994945.8369875,-14385412279.998623,6510425101.238782,-14004290532.83741,6197251642.200366,-14619769803.140354
4999804,6616015103.899316,-14436873581.51843,6553091989.247448,-14026442693.85508,6197250578.302483,-14619769745.473698
4999805,6634830206.862326,-14491481449.923346,6593994847.6800995,-14051536739.488997,6197249898.081211,-14619769465.334553
4999806,6646068672.516742,-14548310388.517155,6632940898.435762,-14079433843.585758,6197249623.8981495,-14619769009.7871
4999807,6649457369.151107,-14606388936.805365,6669748009.649892,-14109983978.77412,6197249773.212632,-14619768428.34182
4999808,6644828162.076029,-14664704543.40037,6704245146.872366,-14143026673.69099,6197250358.262243,-14619767772.70703
4999809,6632125950.675056,-14722209469.751215,6736272780.793055,-14178391758.895773,6197251385.674284,-14619767096.492186
4999810,6611418117.845254,-14777828391.783323,6765683257.215265,-14215900100.887867,6197252856.011734,-14619766454.831598
4999811,6582905149.108084,-14830468433.251516,6792341134.553649,-14255364324.456177,6197254763.264982,-14619765903.894
4999812,6546931960.526824,-14879032411.527401,6816123493.657132,-14296589524.317785,6197257094.310907,-14619765500.241198
4999813,6503999193.574468,-14922436077.923372,6836920224.235535,-14339373967.645996,6197259828.374103,-14619765299.999002
4999814,6454773390.586569,-14959630053.998346,6854634291.606967,-14383509789.648575,6197262936.541278,-14619765357.80731
4999815,6400094571.827367,-14989626956.178215,6869181986.887168,-14428783684.838781,6197266381.398359,-14619765725.52616
4999816,6340979335.438387,-15011533812.33155,6880493163.115846,-14474977597.047884,6197270116.878638,-14619766450.692766
4999817,6278617270.347401,-15024589262.056734,6888511459.161868,-14521869411.561161,6197274088.425912,-14619767574.753395
4999818,6214358324.437955,-15028204182.472834,6893194512.570936,-14569233653.021183,6197278233.58355,-14619769131.133883
4999819,6149688951.772845,-15022003336.28536,6894514161.817535,-14616842192.93309,6197282483.111885,-14619771143.261799
4999820,6086195521.082298,-15005864529.748808,6892456637.698567,-14664464970.725193,6197286762.705344,-14619773622.705463
4999821,6025514697.565742,-14979950828.897293,6887022742.86011,-14711870732.362085,6197290995.322925,-14619776567.639183
4999822,5969272279.549555,-14944730928.6075,6878228017.682776,-14758827790.472366,6197295104.062314,-14619779961.865475
4999823,5919014058.402772,-14900983121.4728,6866102889.967409,-14805104809.833246,6197299015.409807,-14619783774.608421
4999824,5876134249.956299,-14849779671.31447,6850692805.065056,-14850471621.842854,6197302662.604999,-14619787961.228455
4999825,5841808373.420827,-14792450701.687439,6832058332.288561,-14894700071.299732,6197305988.796778,-14619792464.900331
4999826,5816937640.193174,-14730529578.479097,6810275242.635183,-14937564898.388565,6197308949.658403,-14619797219.161098
4999827,5802110737.212838,-14665684550.414534,6785434552.05029,-14978844658.231974,6197311515.184863,-14619802151.103802
4999828,5797586528.357173,-14599643406.4194,6757642523.684192,-15018322679.700283,6197313670.506884,-14619807184.898832
4999829,5803298208.937245,-14534118613.537954,6727020621.853694,-15055788064.364964,6197315415.696585,-14619812245.291637
4999830,5818876567.126374,-14470739706.212795,6693705409.736608,-15091036725.528559,6197316764.675395,-14619817260.758175
4999831,5843687874.895284,-14410997910.02263,6657848382.224975,-15123872466.157948,6197317743.43515,-14619822166.083632
4999832,5876880894.45057,-14356205660.160555,6619615724.868825,-15154108093.285315,6197318387.832084,-14619826904.239288
4999833,5917437535.000107,-14307471405.653744,6579187989.488501,-15181566565.023197,6197318741.211152,-14619831427.539211
4999834,5964222553.3400135,-14265688305.333231,6536759676.855253,-15206082164.77296,6197318852.077698,-14619835698.14252
4999835,6016028974.508788,-14231534314.703293,6492538716.874809,-15227501695.503483,6197318771.97312,-14619839688.019104
4999836,6071617260.813527,-14205480716.020514,6446745836.996575,-15245685685.160528,6197318553.6475725,-14619843378.517706
4999837,6129747434.8082485,-14187806208.509212,6399613810.151581,-15260509592.368528,6197318249.567288,-14619846759.672363
4999838,6189204246.38437,-14178614059.553705,6351386574.432723,-15271864999.647047,6197317910.75249,-14619849829.3651
4999839,6248816048.636216,-14177850346.761122,6302318218.00428,-15279660779.436907,6197317585.914773,-14619852592.43798
4999840,6307468354.836483,-14185321868.061949,6252671824.389571,-15283824216.37987,6197317320.848319,-14619855059.821882
4999841,6364113157.756748,-14200712787.01961,6202718175.3510275,-15284302067.595404,6197317158.024137,-14619857247.726366
4999842,6417775071.407159,-14223599479.780117,6152734311.046801,-15281061541.23212,6197317136.337445,-14619859176.916237
4999843,6467555260.9885,-14253463353.5089,6103001950.006223,-15274091172.430408,6197317290.962692,-14619860872.086166
4999844,6512634000.704842,-14289701624.600105,6053805774.676572,-15263401575.110062,6197317653.276537,-14619862361.33446
4999845,6552272567.557566,-14331636196.16291,6005431591.796885,-15249026047.78479,6197318250.815253,-14619863675.729963
4999846,6585815056.957511,-14378520877.310965,5958164380.568462,-15231021011.989813,6197319107.2386465,-14619864848.961246
4999847,6612690598.936363,-14429547258.931084,5912286245.409946,-15209466262.961887,6197320242.277532,-14619865917.053747
4999848,6632416361.946056,-14483849616.290527,5868074293.879287,-15184465013.986042,6197321671.646041,-14619866918.137938
4999849,6644601650.697787,-14540509259.242214,5825798463.969089,-15156143718.346708,6197323406.903725,-14619867892.249107
4999850,6648953328.324124,-14598558803.901892,5785719328.276765,-15124651656.087711,6197325455.25592,-14619868881.136793
4999851,6645282712.189895,-14656986900.28313,5748085905.352459,-15090160276.753794,6197327819.284583,-14619869928.058914
4999852,6633513995.793632,-14714744019.691599,5713133510.675959,-15052862293.874826,6197330496.606304,-14619871077.532326
4999853,6613694123.572705,-14770749980.467678,5681081681.063114,-15012970532.042053,6197333479.4600935,-14619872375.007814
4999854,6586003877.24121,-14823903961.821686,5652132206.731927,-14970716532.856152,6197336754.23543,-14619873866.434103
4999855,6550769708.345451,-14873097806.129524,5626467304.682626,-14926348931.61115,6197340300.961618,-14619875597.672905
4999856,6508475562.549124,-14917233413.415384,5604247965.422364,-14880131622.105635,6197344092.793158,-14619877613.72676
4999857,6459773586.32533,-14955244949.97334,5585612502.400744,-14832341732.221195,6197348095.542565,-14619879957.745098
4999858,6405492202.645767,-14986126378.151104,5570675329.876736,-14783267437.657747,6197352267.331249,-14619882669.783985
4999859,6346639631.951454,-15008964413.662514,5559525990.421828,-14733205645.261251,6197356558.448406,-14619885785.313765
4999860,6284400597.243999,-15022976386.23526,5552228448.03644,-14682459580.545706,6197360911.5239525,-14619889333.498348
4999861,6220123806.719485,-15027551605.39868,5548820657.113234,-14631336316.161882,6197365262.128488,-14619893335.31107
4999862,6155298003.990538,-15022293763.071352,5549314411.445901,-14580144279.113804,6197369539.904178,-14619897801.60228
4999863,6091515064.149073,-15007060776.77457,5553695471.392529,-14529190774.438015,6197373670.298222,-14619902731.28696
4999864,6030419885.212773,-14981997535.28409,5561923961.395736,-14478779561.864393,6197377576.910883,-14619908109.865017
